eventID,occurrenceID,phylum,class,order,family,scientificName,basisOfRecord,individualCount,organismQuantity,organismQuantityType,occurrenceRemarks,rightsHolder,reference
AWI_PS65_660-1_1,AWI_PS65_660-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,28,0.00114522,n_m3,NA,NA,NA
AWI_PS65_660-1_1,AWI_PS65_660-1_1_234642,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus braueri,HumanObservation,1,4.09E-05,n_m3,NA,NA,NA
AWI_PS65_660-1_1,AWI_PS65_660-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,7,0.000286305,n_m3,NA,NA,NA
AWI_PS65_660-1_2,AWI_PS65_660-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,NA,n_m3,NA,NA,NA
AWI_PS65_661-3_1,AWI_PS65_661-3_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,19,0.001023376,n_m3,NA,NA,NA
AWI_PS65_661-3_1,AWI_PS65_661-3_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,4,0.000215448,n_m3,NA,NA,NA
AWI_PS65_664-1_1,AWI_PS65_664-1_1_234532,Chordata,Actinopteri,Perciformes,Nototheniidae,Notothenia,HumanObservation,2,8.96E-05,n_m3,NA,NA,NA
AWI_PS65_664-1_1,AWI_PS65_664-1_1_234572,Chordata,Actinopteri,Perciformes,Channichthyidae,Channichthys,HumanObservation,1,4.48E-05,n_m3,NA,NA,NA
AWI_PS65_664-1_1,AWI_PS65_664-1_1_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,3,0.000134344,n_m3,NA,NA,NA
AWI_PS65_664-1_1,AWI_PS65_664-1_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,4.48E-05,n_m3,NA,NA,NA
AWI_PS65_664-1_2,AWI_PS65_664-1_2_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,3,NA,n_m3,NA,NA,NA
AWI_PS65_671-1_2,AWI_PS65_671-1_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,6,NA,n_m3,NA,NA,NA
AWI_PS65_671-1_2,AWI_PS65_671-1_2_234631,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Bathylagus antarcticus,HumanObservation,1,NA,n_m3,NA,NA,NA
AWI_PS65_671-1_2,AWI_PS65_671-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,NA,n_m3,NA,NA,NA
AWI_PS65_672-1_2,AWI_PS65_672-1_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,NA,n_m3,NA,NA,NA
AWI_PS65_672-1_2,AWI_PS65_672-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,3,NA,n_m3,NA,NA,NA
AWI_PS65_672-2_2,AWI_PS65_672-2_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,NA,n_m3,NA,NA,NA
AWI_PS65_672-2_2,AWI_PS65_672-2_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,5,NA,n_m3,NA,NA,NA
AWI_PS65_674-1_2,AWI_PS65_674-1_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,15,NA,n_m3,NA,NA,NA
AWI_PS65_674-1_2,AWI_PS65_674-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,3,NA,n_m3,NA,NA,NA
AWI_PS65_675-1_2,AWI_PS65_675-1_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,5,NA,n_m3,NA,NA,NA
AWI_PS65_675-1_2,AWI_PS65_675-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,NA,n_m3,NA,NA,NA
AWI_PS65_676-1_2,AWI_PS65_676-1_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,3,NA,n_m3,NA,NA,NA
AWI_PS65_676-1_2,AWI_PS65_676-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,NA,n_m3,NA,NA,NA
AWI_PS65_677-1_2,AWI_PS65_677-1_2_234525,Chordata,Actinopteri,Gadiformes,Muraenolepididae,Muraenolepis,HumanObservation,1,NA,n_m3,NA,NA,NA
AWI_PS65_677-1_2,AWI_PS65_677-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,NA,n_m3,NA,NA,NA
AWI_PS65_680-1_2,AWI_PS65_680-1_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,5,NA,n_m3,NA,NA,NA
AWI_PS65_680-1_2,AWI_PS65_680-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,NA,n_m3,NA,NA,NA
AWI_PS65_681-1_2,AWI_PS65_681-1_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,7,NA,n_m3,NA,NA,NA
AWI_PS65_681-1_2,AWI_PS65_681-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,3,NA,n_m3,NA,NA,NA
AWI_PS65_682-1_2,AWI_PS65_682-1_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,13,NA,n_m3,NA,NA,NA
AWI_PS65_682-1_2,AWI_PS65_682-1_2_234631,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Bathylagus antarcticus,HumanObservation,1,NA,n_m3,NA,NA,NA
AWI_PS65_682-1_2,AWI_PS65_682-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,NA,n_m3,NA,NA,NA
AWI_PS65_685-1_2,AWI_PS65_685-1_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,NA,n_m3,NA,NA,NA
AWI_PS65_685-1_2,AWI_PS65_685-1_2_234631,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Bathylagus antarcticus,HumanObservation,2,NA,n_m3,NA,NA,NA
AWI_PS65_685-1_2,AWI_PS65_685-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,3,NA,n_m3,NA,NA,NA
AWI_PS65_686-1_1,AWI_PS65_686-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,5.39E-05,n_m3,NA,NA,NA
AWI_PS65_687-1_2,AWI_PS65_687-1_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,NA,n_m3,NA,NA,NA
AWI_PS65_687-1_2,AWI_PS65_687-1_2_234631,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Bathylagus antarcticus,HumanObservation,1,NA,n_m3,NA,NA,NA
AWI_PS65_687-1_2,AWI_PS65_687-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,7,NA,n_m3,NA,NA,NA
AWI_PS65_689-1_2,AWI_PS65_689-1_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,NA,n_m3,NA,NA,NA
AWI_PS65_689-1_2,AWI_PS65_689-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,NA,n_m3,NA,NA,NA
AWI_PS65_690-1_2,AWI_PS65_690-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,NA,n_m3,NA,NA,NA
AWI_PS65_691-1_2,AWI_PS65_691-1_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,NA,n_m3,NA,NA,NA
AWI_PS65_691-1_2,AWI_PS65_691-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,NA,n_m3,NA,NA,NA
AWI_PS65_693-1_1,AWI_PS65_693-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,2.34E-05,n_m3,NA,NA,NA
AWI_PS65_693-1_2,AWI_PS65_693-1_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,4,NA,n_m3,NA,NA,NA
AWI_PS65_693-1_2,AWI_PS65_693-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,NA,n_m3,NA,NA,NA
AWI_PS65_694-1_1,AWI_PS65_694-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,4.18E-05,n_m3,NA,NA,NA
AWI_PS65_694-1_2,AWI_PS65_694-1_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,5,NA,n_m3,NA,NA,NA
AWI_PS65_694-1_2,AWI_PS65_694-1_2_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,NA,n_m3,NA,NA,NA
AWI_PS65_694-1_2,AWI_PS65_694-1_2_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,NA,n_m3,NA,NA,NA
AWI_PS65_695-1_1,AWI_PS65_695-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,5,0.000291834,n_m3,NA,NA,NA
AWI_PS65_695-1_1,AWI_PS65_695-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,5.84E-05,n_m3,NA,NA,NA
AWI_PS65_695-1_2,AWI_PS65_695-1_2_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,12,NA,n_m3,NA,NA,NA
AWI_PS65_696-2_1,AWI_PS65_696-2_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,15,0.000758227,n_m3,NA,NA,NA
AWI_PS65_696-2_1,AWI_PS65_696-2_1_234642,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus braueri,HumanObservation,2,0.000101097,n_m3,NA,NA,NA
AWI_PS65_696-2_1,AWI_PS65_696-2_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,0.000101097,n_m3,NA,NA,NA
AWI_PS65_697-1_1,AWI_PS65_697-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,27,0.001456326,n_m3,NA,NA,NA
AWI_PS65_697-1_1,AWI_PS65_697-1_1_234631,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Bathylagus antarcticus,HumanObservation,1,5.39E-05,n_m3,NA,NA,NA
AWI_PS65_697-1_1,AWI_PS65_697-1_1_234642,Chordata,Actinopteri,Myctophiformes,Myctophidae,Gymnoscopelus braueri,HumanObservation,3,0.000161814,n_m3,NA,NA,NA
AWI_PS65_698-1_1,AWI_PS65_698-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,18,0.001232236,n_m3,NA,NA,NA
AWI_PS65_699-1_1,AWI_PS65_699-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,3,0.000187126,n_m3,NA,NA,NA
AWI_PS65_699-1_1,AWI_PS65_699-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,4,0.000249502,n_m3,NA,NA,NA
AWI_PS69_042-1_1,AWI_PS69_042-1_1_234518,Chordata,Actinopteri,Perciformes,Channichthyidae,Channichthyidae,HumanObservation,1,5.85E-05,n_m3,NA,NA,NA
AWI_PS69_042-1_1,AWI_PS69_042-1_1_234808,Chordata,Actinopteri,Perciformes,Bathydraconidae,Gerlachea australis,HumanObservation,1,5.85E-05,n_m3,NA,NA,NA
AWI_PS69_042-1_1,AWI_PS69_042-1_1_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,1,5.85E-05,n_m3,NA,NA,NA
AWI_PS69_042-1_1,AWI_PS69_042-1_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,5.85E-05,n_m3,NA,NA,NA
AWI_PS69_042-2_1,AWI_PS69_042-2_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,4.89E-05,n_m3,NA,NA,NA
AWI_PS69_043-1_1,AWI_PS69_043-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,5.72E-05,n_m3,NA,NA,NA
AWI_PS69_043-1_1,AWI_PS69_043-1_1_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,1,5.72E-05,n_m3,NA,NA,NA
AWI_PS69_043-1_1,AWI_PS69_043-1_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,5.72E-05,n_m3,NA,NA,NA
AWI_PS69_044-1_1,AWI_PS69_044-1_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,4.83E-05,n_m3,NA,NA,NA
AWI_PS69_045-1_1,AWI_PS69_045-1_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,4.45E-05,n_m3,NA,NA,NA
AWI_PS69_045-2_1,AWI_PS69_045-2_1_712788,Chordata,Actinopteri,Perciformes,Nototheniidae,Pleuragramma antarctica,HumanObservation,2,8.16E-05,n_m3,NA,NA,NA
AWI_PS69_046-1_1,AWI_PS69_046-1_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,7.01E-05,n_m3,NA,NA,NA
AWI_PS69_047-1_1,AWI_PS69_047-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,3,0.000164654,n_m3,NA,NA,NA
AWI_PS69_047-1_1,AWI_PS69_047-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,5,0.000274424,n_m3,NA,NA,NA
AWI_PS69_049-2_1,AWI_PS69_049-2_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,4.29E-05,n_m3,NA,NA,NA
AWI_PS69_051-2_1,AWI_PS69_051-2_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,6.62E-05,n_m3,NA,NA,NA
AWI_PS69_051-2_1,AWI_PS69_051-2_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,3.31E-05,n_m3,NA,NA,NA
AWI_PS69_052-1_1,AWI_PS69_052-1_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,4.31E-05,n_m3,NA,NA,NA
AWI_PS69_053-1_1,AWI_PS69_053-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,5.66E-05,n_m3,NA,NA,NA
AWI_PS69_053-1_1,AWI_PS69_053-1_1_234631,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Bathylagus antarcticus,HumanObservation,1,2.83E-05,n_m3,NA,NA,NA
AWI_PS69_053-1_1,AWI_PS69_053-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,5,0.000141452,n_m3,NA,NA,NA
AWI_PS69_054-1_1,AWI_PS69_054-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,9.14E-05,n_m3,NA,NA,NA
AWI_PS69_054-1_1,AWI_PS69_054-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,9.14E-05,n_m3,NA,NA,NA
AWI_PS69_055-1_1,AWI_PS69_055-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,2.83E-05,n_m3,NA,NA,NA
AWI_PS69_055-1_1,AWI_PS69_055-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,5.65E-05,n_m3,NA,NA,NA
AWI_PS69_056-1_1,AWI_PS69_056-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,7.77E-05,n_m3,NA,NA,NA
AWI_PS69_056-1_1,AWI_PS69_056-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,3,0.000116591,n_m3,NA,NA,NA
AWI_PS69_057-1_1,AWI_PS69_057-1_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,4.28E-05,n_m3,NA,NA,NA
AWI_PS69_058-1_1,AWI_PS69_058-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,4,0.000132157,n_m3,NA,NA,NA
AWI_PS69_058-1_1,AWI_PS69_058-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,6.61E-05,n_m3,NA,NA,NA
AWI_PS69_058-2_1,AWI_PS69_058-2_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,3.58E-05,n_m3,NA,NA,NA
AWI_PS69_059-1_1,AWI_PS69_059-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,8.23E-05,n_m3,NA,NA,NA
AWI_PS69_059-1_1,AWI_PS69_059-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,1,4.12E-05,n_m3,NA,NA,NA
AWI_PS69_060-1_1,AWI_PS69_060-1_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,3.79E-05,n_m3,NA,NA,NA
AWI_PS69_061-1_1,AWI_PS69_061-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,6,0.000247596,n_m3,NA,NA,NA
AWI_PS69_061-1_1,AWI_PS69_061-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,8,0.000330128,n_m3,NA,NA,NA
AWI_PS69_061-1_1,AWI_PS69_061-1_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,4.13E-05,n_m3,NA,NA,NA
AWI_PS69_062-1_1,AWI_PS69_062-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,8.06E-05,n_m3,NA,NA,NA
AWI_PS69_062-1_1,AWI_PS69_062-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,7,0.000282041,n_m3,NA,NA,NA
AWI_PS69_063-1_1,AWI_PS69_063-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,3,0.000120773,n_m3,NA,NA,NA
AWI_PS69_063-1_1,AWI_PS69_063-1_1_234631,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Bathylagus antarcticus,HumanObservation,2,8.05E-05,n_m3,NA,NA,NA
AWI_PS69_063-1_1,AWI_PS69_063-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,3,0.000120773,n_m3,NA,NA,NA
AWI_PS69_064-1_1,AWI_PS69_064-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,3,0.000143754,n_m3,NA,NA,NA
AWI_PS69_064-1_1,AWI_PS69_064-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,9,0.000431262,n_m3,NA,NA,NA
AWI_PS69_065-1_1,AWI_PS69_065-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,3,9.17E-05,n_m3,NA,NA,NA
AWI_PS69_065-1_1,AWI_PS69_065-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,4,0.000122238,n_m3,NA,NA,NA
AWI_PS69_066-1_1,AWI_PS69_066-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,3,0.000106902,n_m3,NA,NA,NA
AWI_PS69_066-1_1,AWI_PS69_066-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,5,0.000178171,n_m3,NA,NA,NA
AWI_PS69_067-1_1,AWI_PS69_067-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,6.74E-05,n_m3,NA,NA,NA
AWI_PS69_067-1_1,AWI_PS69_067-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,10,0.000336973,n_m3,NA,NA,NA
AWI_PS69_068-1_1,AWI_PS69_068-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,8.52E-05,n_m3,NA,NA,NA
AWI_PS69_068-1_1,AWI_PS69_068-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,8.52E-05,n_m3,NA,NA,NA
AWI_PS69_069-1_1,AWI_PS69_069-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,7.10E-05,n_m3,NA,NA,NA
AWI_PS69_069-1_1,AWI_PS69_069-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,3,0.000106561,n_m3,NA,NA,NA
AWI_PS69_070-1_1,AWI_PS69_070-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,1,3.90E-05,n_m3,NA,NA,NA
AWI_PS69_070-1_1,AWI_PS69_070-1_1_234631,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Bathylagus antarcticus,HumanObservation,1,3.90E-05,n_m3,NA,NA,NA
AWI_PS69_070-1_1,AWI_PS69_070-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,6,0.000233845,n_m3,NA,NA,NA
AWI_PS69_071-1_1,AWI_PS69_071-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,5,0.000173581,n_m3,NA,NA,NA
AWI_PS69_071-1_1,AWI_PS69_071-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,3,0.000104149,n_m3,NA,NA,NA
AWI_PS69_072-1_1,AWI_PS69_072-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,6.92E-05,n_m3,NA,NA,NA
AWI_PS69_072-1_1,AWI_PS69_072-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,4,0.000138308,n_m3,NA,NA,NA
AWI_PS69_073-1_1,AWI_PS69_073-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,6.65E-05,n_m3,NA,NA,NA
AWI_PS69_073-1_1,AWI_PS69_073-1_1_234631,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Bathylagus antarcticus,HumanObservation,1,3.33E-05,n_m3,NA,NA,NA
AWI_PS69_073-1_1,AWI_PS69_073-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,3,9.98E-05,n_m3,NA,NA,NA
AWI_PS69_074-1_1,AWI_PS69_074-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,9,0.000431365,n_m3,NA,NA,NA
AWI_PS69_074-1_1,AWI_PS69_074-1_1_234631,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Bathylagus antarcticus,HumanObservation,1,4.79E-05,n_m3,NA,NA,NA
AWI_PS69_074-1_1,AWI_PS69_074-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,17,0.000814801,n_m3,NA,NA,NA
AWI_PS69_075-1_1,AWI_PS69_075-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,0.000100878,n_m3,NA,NA,NA
AWI_PS69_075-1_1,AWI_PS69_075-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,4,0.000201755,n_m3,NA,NA,NA
AWI_PS69_076-1_1,AWI_PS69_076-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,6,0.000274486,n_m3,NA,NA,NA
AWI_PS69_076-1_1,AWI_PS69_076-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,10,0.000457477,n_m3,NA,NA,NA
AWI_PS69_077-1_1,AWI_PS69_077-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,6,0.0002092,n_m3,NA,NA,NA
AWI_PS69_077-1_1,AWI_PS69_077-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,15,0.000522999,n_m3,NA,NA,NA
AWI_PS69_077-1_1,AWI_PS69_077-1_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,6,0.0002092,n_m3,NA,NA,NA
AWI_PS69_077-2_1,AWI_PS69_077-2_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,6,0.000334915,n_m3,NA,NA,NA
AWI_PS69_078-1_1,AWI_PS69_078-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,7.52E-05,n_m3,NA,NA,NA
AWI_PS69_078-1_1,AWI_PS69_078-1_1_234631,Chordata,Actinopteri,Argentiniformes,Bathylagidae,Bathylagus antarcticus,HumanObservation,1,3.76E-05,n_m3,NA,NA,NA
AWI_PS69_078-1_1,AWI_PS69_078-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,10,0.000376147,n_m3,NA,NA,NA
AWI_PS69_079-1_1,AWI_PS69_079-1_1_217697,Chordata,Actinopteri,Myctophiformes,Myctophidae,Electrona antarctica,HumanObservation,2,0.000116158,n_m3,NA,NA,NA
AWI_PS69_079-1_1,AWI_PS69_079-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,6,0.000348473,n_m3,NA,NA,NA
AWI_PS69_080-1_1,AWI_PS69_080-1_1_234695,Chordata,Actinopteri,Aulopiformes,Paralepididae,Notolepis coatsi,HumanObservation,2,6.80E-05,n_m3,NA,NA,NA
AWI_PS69_080-1_1,AWI_PS69_080-1_1_843664,Chordata,Actinopteri,NA,NA,Actinopteri,HumanObservation,1,3.40E-05,n_m3,NA,NA,NA
