Family;Genus;Species;Year;Sub-Region;Month;Season;Period;Gear_Name;Catchability;Tot.Weight_(t);Tot.Density_(t/km2);Volume_(m3);Surface_(m2);Mean_Depth_Catch;Case;Reference,,,,,,,,,,,
Phosichthyidae;Ichthyococcus;ovatus;1995;West;NA;NA;NA;GOC;0.16;1;7.59749e-05;NA;0.082264;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Ichthyococcus;ovatus;1996;East;NA;NA;NA;GOC;0.16;1;7.81973e-05;NA;0.079926;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Ichthyococcus;ovatus;1996;West;NA;NA;NA;GOC;0.16;3;0.000173146;NA;0.10829;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Ichthyococcus;ovatus;1999;West;NA;NA;NA;GOC;0.16;2;0.0001293;NA;0.0966744;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Ichthyococcus;ovatus;2000;West;NA;NA;NA;GOC;0.16;5;0.000309041;NA;0.1011192;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Ichthyococcus;ovatus;2001;West;NA;NA;NA;GOC;0.16;8;0.000465637;NA;0.107851666666667;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Ichthyococcus;ovatus;2002;West;NA;NA;NA;GOC;0.16;16;0.0010200586;NA;0.0959097333333333;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Ichthyococcus;ovatus;2003;West;NA;NA;NA;GOC;0.16;1;4.74017e-05;NA;0.1318518;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Ichthyococcus;ovatus;2005;Ion;NA;NA;NA;GOC;0.16;1;6.68768e-05;NA;0.0934554;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Ichthyococcus;ovatus;2005;West;NA;NA;NA;GOC;0.16;4;0.00027748;NA;0.0900966;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Ichthyococcus;ovatus;2009;Ion;NA;NA;NA;GOC;0.16;1;6.92625e-05;NA;0.0902364;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Ichthyococcus;ovatus;2011;Ion;NA;NA;NA;GOC;0.16;1;6.92625e-05;NA;0.0902364;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;1995;East;NA;NA;NA;GOC;0.16;7;0.000469809;NA;0.0936468;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;1996;East;NA;NA;NA;GOC;0.16;9;0.000660741;NA;0.08412;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;1997;Ion;NA;NA;NA;GOC;0.16;206;0.01598586;NA;0.084363025;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;1998;Ion;NA;NA;NA;GOC;0.16;3;0.0001970937;NA;0.09640585;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;1998;West;NA;NA;NA;GOC;0.16;2;0.000126392;NA;0.0988988;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;1999;East;NA;NA;NA;GOC;0.16;5;0.000340793;NA;0.091698;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;1999;Ion;NA;NA;NA;GOC;0.16;4;0.0002600947;NA;0.0961188;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;2000;West;NA;NA;NA;GOC;0.16;2;0.0001432032;NA;0.0887137;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;2001;West;NA;NA;NA;GOC;0.16;2;0.000139706;NA;0.0894734;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;2002;West;NA;NA;NA;GOC;0.16;7;0.0004157978;NA;0.11458035;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;2003;West;NA;NA;NA;GOC;0.16;9;0.0006129929;NA;0.0954722666666667;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;2004;East;NA;NA;NA;GOC;0.16;6;0.0004025932;NA;0.0894992333333333;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;2004;West;NA;NA;NA;GOC;0.16;3;0.0001640481;NA;0.1145681;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;2005;East;NA;NA;NA;GOC;0.16;1;6.49657e-05;NA;0.0962046;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;2006;East;NA;NA;NA;GOC;0.16;12;0.0005490826;NA;0.136425;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;2006;West;NA;NA;NA;GOC;0.16;2;0.0001226211;NA;0.1028858;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;2008;East;NA;NA;NA;GOC;0.16;7;0.0004012886;NA;0.109015;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;2008;Ion;NA;NA;NA;GOC;0.16;6;0.000417977;NA;0.0897178;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;2011;Adri;NA;NA;NA;GOC;0.16;3;0.000184419;NA;0.1016704;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;attenuata;2011;Ion;NA;NA;NA;GOC;0.16;15;0.001097261;NA;0.0767071333333333;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;poweriae;1994;East;NA;NA;NA;GOC;0.16;1;0.000121539;NA;0.051424;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;poweriae;1995;West;NA;NA;NA;GOC;0.16;4;0.0003522803;NA;0.0778974;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;poweriae;1996;East;NA;NA;NA;GOC;0.16;4;0.000285756;NA;0.0874872;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;poweriae;1998;West;NA;NA;NA;GOC;0.16;1;8.26879e-05;NA;0.0755854;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;poweriae;1999;West;NA;NA;NA;GOC;0.16;4;0.0002660609;NA;0.097467775;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;poweriae;2001;West;NA;NA;NA;GOC;0.16;6;0.0003404899;NA;0.1152919;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;poweriae;2002;West;NA;NA;NA;GOC;0.16;5;0.00036733;NA;0.07668605;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;poweriae;2003;West;NA;NA;NA;GOC;0.16;1;0.000113527;NA;0.0550529;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;poweriae;2005;West;NA;NA;NA;GOC;0.16;14;0.0007804271;NA;0.1135814;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;poweriae;2006;West;NA;NA;NA;GOC;0.16;5;0.000258892;NA;0.1207066;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;poweriae;2010;West;NA;NA;NA;GOC;0.16;3;0.000197492;NA;0.0949404;NA;4;IFREMER,,,,,,,,,,,
Phosichthyidae;Vinciguerria;spp.;2008;West;NA;NA;NA;GOC;0.16;3;0.0001623754;NA;0.1177872;NA;4;IFREMER,,,,,,,,,,,
Regalecidae;Regalecus;glesne;2000;West;NA;NA;NA;GOC;0.16;80;0.005444417;NA;0.0918372;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;aculeatus;1996;West;NA;NA;NA;GOC;0.16;2;0.000200565;NA;0.0623238;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;aculeatus;1999;Ion;NA;NA;NA;GOC;0.16;5;0.000471633;NA;0.0662592;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;aculeatus;2005;West;NA;NA;NA;GOC;0.16;4;0.000261693;NA;0.0955318;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1994;Adri;NA;NA;NA;GOC;0.16;4;0.00027705;NA;0.0902364;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1994;East;NA;NA;NA;GOC;0.16;22;0.0025585277;NA;0.070520125;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1994;West;NA;NA;NA;GOC;0.16;71;0.0049487658;NA;0.08969818;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1995;Adri;NA;NA;NA;GOC;0.16;7;0.0004540665;NA;0.099019975;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1995;East;NA;NA;NA;GOC;0.16;39;0.00278156;NA;0.087203;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1995;Ion;NA;NA;NA;GOC;0.16;1;9.26873e-05;NA;0.067431;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1995;West;NA;NA;NA;GOC;0.16;109;0.0075491592;NA;0.0919944081081081;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1996;Adri;NA;NA;NA;GOC;0.16;18;0.0011915097;NA;0.0950001328888889;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1996;East;NA;NA;NA;GOC;0.16;86;0.006782666;NA;0.0798375;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1996;Ion;NA;NA;NA;GOC;0.16;5;0.0003300893;NA;0.09426015;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1996;West;NA;NA;NA;GOC;0.16;68;0.0050858546;NA;0.0862697571428571;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1997;Adri;NA;NA;NA;GOC;0.16;15;0.0010381543;NA;0.0905364437777778;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1997;Ion;NA;NA;NA;GOC;0.16;9;0.0006458501;NA;0.0869971714285714;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1997;West;NA;NA;NA;GOC;0.16;100;0.0079436468;NA;0.0819979357142857;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1998;Adri;NA;NA;NA;GOC;0.16;31;0.0022754118;NA;0.0831990495;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1998;East;NA;NA;NA;GOC;0.16;27;0.0036173309;NA;0.0739009090909091;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1998;Ion;NA;NA;NA;GOC;0.16;12;0.0009520036;NA;0.0858923571428571;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1998;West;NA;NA;NA;GOC;0.16;71;0.0046671193;NA;0.0935479652173913;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1999;East;NA;NA;NA;GOC;0.16;67;0.0047473934;NA;0.0861150857142857;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1999;Ion;NA;NA;NA;GOC;0.16;17;0.0012880174;NA;0.0902425142857143;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;1999;West;NA;NA;NA;GOC;0.16;93;0.0057654262;NA;0.105035210810811;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2000;Adri;NA;NA;NA;GOC;0.16;4;0.0002703542;NA;0.0934553986666667;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2000;East;NA;NA;NA;GOC;0.16;45;0.004057024;NA;0.0690301153846154;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2000;Ion;NA;NA;NA;GOC;0.16;75;0.0044622555;NA;0.0889584;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2000;West;NA;NA;NA;GOC;0.16;164;0.0107105582;NA;0.093370324137931;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2001;Adri;NA;NA;NA;GOC;0.16;2;0.000138525;NA;0.090236399;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2001;East;NA;NA;NA;GOC;0.16;22;0.0014438854;NA;0.0977755714285714;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2001;Ion;NA;NA;NA;GOC;0.16;1;7.29627e-05;NA;0.0856602;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2001;West;NA;NA;NA;GOC;0.16;95;0.0058233718;NA;0.103070346666667;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2002;Adri;NA;NA;NA;GOC;0.16;26;0.0017962145;NA;0.0908801992;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2002;Ion;NA;NA;NA;GOC;0.16;2.000000095;0.000133139;NA;0.093886824;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2002;West;NA;NA;NA;GOC;0.16;131;0.008657308;NA;0.0978239151515151;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2003;Adri;NA;NA;NA;GOC;0.16;3;0.000223798;NA;0.083781;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2003;East;NA;NA;NA;GOC;0.16;34;0.0023153746;NA;0.0893838;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2003;Ion;NA;NA;NA;GOC;0.16;6;0.0003903498;NA;0.09017175;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2003;West;NA;NA;NA;GOC;0.16;88;0.0061068851;NA;0.0955029035714286;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2004;Adri;NA;NA;NA;GOC;0.16;7;0.0004675515;NA;0.093525;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2004;East;NA;NA;NA;GOC;0.16;55;0.0039120144;NA;0.0891101285714286;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2004;Ion;NA;NA;NA;GOC;0.16;30.000000095;0.0019302862;NA;0.0918272529;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2004;West;NA;NA;NA;GOC;0.16;86;0.0053861852;NA;0.10111917752;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2005;East;NA;NA;NA;GOC;0.16;22;0.00143139;NA;0.0960306;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2005;Ion;NA;NA;NA;GOC;0.16;40;0.0031469896;NA;0.09080125;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2005;West;NA;NA;NA;GOC;0.16;76;0.005133083;NA;0.10112477;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2006;East;NA;NA;NA;GOC;0.16;12;0.0005492378;NA;0.1365875;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2006;Ion;NA;NA;NA;GOC;0.16;38.999999888;0.0024373736;NA;0.0961127534545455;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2006;West;NA;NA;NA;GOC;0.16;159;0.0116784371;NA;0.0882088324324324;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2007;Ion;NA;NA;NA;GOC;0.16;34;0.0021276695;NA;0.0949191;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2007;West;NA;NA;NA;GOC;0.16;138;0.0096236555;NA;0.0972387622857143;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2008;East;NA;NA;NA;GOC;0.16;11;0.000636025;NA;0.10821;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2008;Ion;NA;NA;NA;GOC;0.16;12;0.0008245016;NA;0.0905921333333333;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2008;West;NA;NA;NA;GOC;0.16;133;0.0085218327;NA;0.103590941935484;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2009;Adri;NA;NA;NA;GOC;0.16;10;0.000655889;NA;0.095352466;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2009;Ion;NA;NA;NA;GOC;0.16;16;0.0011468485;NA;0.0886182;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2009;West;NA;NA;NA;GOC;0.16;63;0.004128546;NA;0.0987132192307692;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2010;Adri;NA;NA;NA;GOC;0.16;2;0.000120474;NA;0.1037572;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2010;Ion;NA;NA;NA;GOC;0.16;4;0.0002516805;NA;0.0965112;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2010;West;NA;NA;NA;GOC;0.16;62;0.0038518274;NA;0.100959326578947;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2011;Adri;NA;NA;NA;GOC;0.16;11;0.0006923768;NA;0.099333425;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2011;Ion;NA;NA;NA;GOC;0.16;2;0.000138525;NA;0.0902364;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Argyropelecus;hemigymnus;2011;West;NA;NA;NA;GOC;0.16;137;0.0093732092;NA;0.0924112972972973;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;1994;Adri;NA;NA;NA;GOC;0.16;3;0.000207788;NA;0.0902364;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;1994;West;NA;NA;NA;GOC;0.16;58;0.0044175211;NA;0.0876489055555556;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;1995;Adri;NA;NA;NA;GOC;0.16;10;0.000621843;NA;0.1002858;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;1995;East;NA;NA;NA;GOC;0.16;14;0.0010110151;NA;0.0890532;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;1995;West;NA;NA;NA;GOC;0.16;72;0.00505344;NA;0.0819653375;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;1996;Adri;NA;NA;NA;GOC;0.16;2;0.000132081;NA;0.0946386;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;1996;West;NA;NA;NA;GOC;0.16;220;0.014341734;NA;0.08828958;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;1997;West;NA;NA;NA;GOC;0.16;148;0.013105945;NA;0.0641662;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;1998;West;NA;NA;NA;GOC;0.16;183;0.012454593;NA;0.083210325;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;1999;East;NA;NA;NA;GOC;0.16;30;0.002154905;NA;0.0882702;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;1999;Ion;NA;NA;NA;GOC;0.16;1;9.43265e-05;NA;0.0662592;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;1999;West;NA;NA;NA;GOC;0.16;17;0.0011984881;NA;0.0870197625;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2000;East;NA;NA;NA;GOC;0.16;30;0.002914079;NA;0.0643428;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2000;West;NA;NA;NA;GOC;0.16;32;0.0019648582;NA;0.1050062;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2001;East;NA;NA;NA;GOC;0.16;133;0.008294423;NA;0.09736605;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2001;Ion;NA;NA;NA;GOC;0.16;1;7.74295e-05;NA;0.0807186;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2001;West;NA;NA;NA;GOC;0.16;189;0.012500685;NA;0.0960138714285714;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2002;Adri;NA;NA;NA;GOC;0.16;938;0.062460164;NA;0.098112325;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2002;West;NA;NA;NA;GOC;0.16;145;0.0173013517;NA;0.08074769;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2003;Adri;NA;NA;NA;GOC;0.16;20;0.001415087;NA;0.0883338;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2003;East;NA;NA;NA;GOC;0.16;52;0.003789668;NA;0.0930436;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2003;West;NA;NA;NA;GOC;0.16;1170;0.146735836;NA;0.06589084;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2004;Adri;NA;NA;NA;GOC;0.16;124;0.009512277;NA;0.0790773;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2004;East;NA;NA;NA;GOC;0.16;35;0.002281035;NA;0.0957058;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2004;West;NA;NA;NA;GOC;0.16;659;0.0963032002;NA;0.0673166714285714;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2005;Adri;NA;NA;NA;GOC;0.16;765;0.051469941;NA;0.0923926666666667;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2005;East;NA;NA;NA;GOC;0.16;157;0.010191783;NA;0.09574524;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2005;West;NA;NA;NA;GOC;0.16;391;0.048736326;NA;0.0805054625;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2006;Adri;NA;NA;NA;GOC;0.16;1342;0.110656052;NA;0.073641975;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2006;East;NA;NA;NA;GOC;0.16;34;0.0033545395;NA;0.107585533333333;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2006;Ion;NA;NA;NA;GOC;0.16;193;0.012245109;NA;0.0957482333333333;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2006;West;NA;NA;NA;GOC;0.16;182;0.0126755346;NA;0.0834869714285714;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2007;Adri;NA;NA;NA;GOC;0.16;778;0.051180116;NA;0.0950076;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2007;Ion;NA;NA;NA;GOC;0.16;360;0.022339753;NA;0.1007488;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2007;West;NA;NA;NA;GOC;0.16;31;0.0019795436;NA;0.096307567375;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2008;Adri;NA;NA;NA;GOC;0.16;2994;0.184007956;NA;0.0910927333333333;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2008;East;NA;NA;NA;GOC;0.16;4;0.000501501;NA;0.050286;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2008;Ion;NA;NA;NA;GOC;0.16;365;0.022544727;NA;0.1011192;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2008;West;NA;NA;NA;GOC;0.16;563;0.0645904927;NA;0.0888830058823529;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2009;Adri;NA;NA;NA;GOC;0.16;3434;0.219897574;NA;0.092903716;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2009;Ion;NA;NA;NA;GOC;0.16;65;0.003975421;NA;0.102239;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2009;West;NA;NA;NA;GOC;0.16;155;0.0097376506;NA;0.103108788235294;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2010;Adri;NA;NA;NA;GOC;0.16;940;0.059646708;NA;0.09828768;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2010;Ion;NA;NA;NA;GOC;0.16;5;0.000307352;NA;0.1016748;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2010;West;NA;NA;NA;GOC;0.16;29;0.0019427681;NA;0.09754896;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2011;Adri;NA;NA;NA;GOC;0.16;298;0.027730981;NA;0.08413515;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2011;Ion;NA;NA;NA;GOC;0.16;20;0.001232762;NA;0.10140525;NA;4;IFREMER,,,,,,,,,,,
Sternoptychidae;Maurolicus;muelleri;2011;West;NA;NA;NA;GOC;0.16;56;0.0034795168;NA;0.0933973166666667;NA;4;IFREMER,,,,,,,,,,,
Stomiidae;Bathophilus;nigerrimus;1996;Ion;NA;NA;NA;GOC;0.16;4;0.0002586;NA;0.0966744;NA;4;IFREMER,,,,,,,,,,,
Stomiidae;Bathophilus;nigerrimus;2001;West;NA;NA;NA;GOC;0.16;6;0.000341981;NA;0.1096552;NA;4;IFREMER,,,,,,,,,,,
Stomiidae;Bathophilus;nigerrimus;2003;West;NA;NA;NA;GOC;0.16;5;0.000376657;NA;0.0829668;NA;4;IFREMER,,,,,,,,,,,
Stomiidae;Bathophilus;nigerrimus;2004;West;NA;NA;NA;GOC;0.16;15;0.000896752;NA;0.104544;NA;4;IFREMER,,,,,,,,,,,
Stomiidae;Borostomias;antarcticus;1996;West;NA;NA;NA;GOC;0.16;29;0.002725523;NA;0.066501;NA;4;IFREMER,,,,,,,,,,,
Stomiidae;Borostomias;antarcticus;1997;West;NA;NA;NA;GOC;0.16;8;0.000903782;NA;0.0553231;NA;4;IFREMER,,,,,,,,,,,
